index,tvname,uid,content,likeCount
30818,第12集,2551904733,做个洗剪吹也不错,14
30819,第12集,1257538698,一人血书 求口红??色号,80
30820,第12集,1264913587,爸爸的快乐太精彩了,70
30821,第12集,1459729579,沉塘吧,543
30822,第12集,2460581387,这口红色号是多少,209
30823,第12集,1372859057,胡列娜么？,0
30824,第12集,1782516685,她不是在东京吗,55
30825,第12集,2443658508,这都饿了多少天了,0
30826,第12集,1211600010747092,kiko还是好看的,0
30827,第12集,1630112243,kiko 好漂亮呀,176
30828,第12集,2014677626,要开始讲故事了,7
30829,第12集,1563823522,姨妈色果然好看,4
30830,第12集,1765525609,郭麒麟太可爱了,32
30831,第12集,1644914918,还是双马尾好看,179
30832,第12集,1277200277,万万没想到啊,13
30833,第12集,2088707684,这种男人太多情了。。,0
30834,第12集,1439129245,爱是一道光,17
30835,第12集,2432730018,多新鲜呐,590
30836,第12集,1304426904036107,我啥时候不会说话了,327
30837,第12集,1701060860,都不想跟你说话。,19
30838,第12集,1323673334,多新鲜啊？什么叫我会说话啊,210
30839,第12集,2333658618,感觉发现了新大陆,82
30840,第12集,483094536652994,好神奇，居然能说话,91
30841,第12集,1710932168,多新鲜呐,701
30842,第12集,1629431347,你话太多了,553
30843,第12集,2076396856,还是紫发 ??来的好看,38
30844,第12集,2016934293,郭麒麟好可爱,384
30845,第12集,1773985442,太美了呜呜呜,7
30846,第12集,1499684608,壮壮：多新鲜呐！！！,9
30847,第12集,1436341966,好清秀的姑娘呀,16
30848,第12集,2452693346,多新鲜呐,3
30849,第12集,2045323490,受伤了涂口红不太好,6
30850,第12集,1505462297,好看,10
30851,第12集,1422455725892408,他这老婆还多不的,9
30852,第12集,1744660635,我的腹肌啊啊啊,5
30853,第12集,2334595593,我说那么眼熟呢，尚宇贤,0
30854,第12集,1529326793143041,多新鲜啊,3
30855,第12集,1614781619,你话太密了,755
30856,第12集,1541887022337856,多新鲜呐,0
30857,第12集,1223647365,我老婆真漂亮,5
30858,第12集,468512854246710,为什么说她是我未来老婆啊,9
30859,第12集,1005001426,大侠好漂亮啊,11
30860,第12集,1507388740,说话都怎么都这么好听,2
30861,第12集,1525259732,这是唯一一个大的,4
30862,第12集,1780742595,这次要等好几天,2
30863,第12集,1540049640,都快比范闲女人多 了,0
30864,第12集,1322913277,怎么讲起相声来了,3
30865,第12集,2502357375,人家说一句，我说十句,5
30866,第12集,1072152055,我什么时候出场？,5
30867,第12集,1763920105,就是话太密了,201
30868,第12集,1352541881,敢问大侠口红色号,197
30869,第12集,1105116055,这剧里的小姐姐都好美,19
30870,第12集,1646891155,宁毅你太墨迹了,4
30871,第12集,1308641811,不是她救你么,0
30872,第12集,1628711304,不想理你,157
30873,第12集,1679178750,到地是谁救了谁,310
30874,第12集,1466870054,谁救谁啊……,3
30875,第12集,1060121044063914,单口相声,538
30876,第12集,1294162872,两人画面太甜啦啦啦啦啦啦,0
30877,第12集,1500770168,哥们谁先救的谁啊,9
30878,第12集,1619282226,庞各庄那个笑死我,15
30879,第12集,1265644302,他只是想给每个姑娘都送上温暖罢了,119
30880,第12集,2249688157,多新鲜呐,2
30881,第12集,1307482129,小说是他老婆吗,0
30882,第12集,1548017883,这嘴碎的咧,373
30883,第12集,1577258467,宁毅有约要开始了,78
30884,第12集,1107959344,宁毅你话太多了,5
30885,第12集,1514840975747264,还坐下了 啊哈哈哈哈,129
30886,第12集,1645914000,你这架势是要把大侠说死的节奏啊,209
30887,第12集,1229652628,话痨模式开启,37
30888,第12集,1659058316,像极了过年被亲戚盘问的你,812
30889,第12集,2458296841,又开始碎碎念了？,84
30890,第12集,892832168547129,纲子，在点你呢,1815
30891,第12集,2132389520,尚语贤很好看啊,1006
30892,第12集,2227497208,话真多,3159
30893,第12集,1084224041,我i大林子话还多了,87
30894,第12集,1051327001,郭麒麟话太多了,29
30895,第12集,1708131990,聊聊你的心路历程,0
30896,第12集,1759048361,大林子你是不是被于老师打过,719
30897,第12集,2292332465,你们还记得我吗,9
30898,第12集,1221234962,哈哈哈哈 话真多,2
30899,第12集,1269953310,话太多，可以演韦小宝,491
30900,第12集,1221905385,我为谁受的伤啊,171
30901,第12集,2469584565,你话太多了,20
30902,第12集,1749939783,把这家伙踢出去,8
30903,第12集,2446743295,绝对的遗传,62
30904,第12集,2234633390,你一定死于话多,206
30905,第12集,1604691513,你是属大张伟的吗？,5
30906,第12集,1698657246,大林子的相声如此流畅,5
30907,第12集,1201561608,你是宁毅还是唐僧,157
30908,第12集,2110345119,你话太多了,62
30909,第12集,1838108872,奇奇怪怪可可爱爱,56
30910,第12集,1574556125,就你有个嘴,1286
30911,第12集,2316010465,宁毅，你知道很多人是死于话多吗,1112
30912,第12集,1576881755,说单口相声开了,120
30913,第12集,2476473264,比唐僧都话多,114
30914,第12集,2515906483,人怂话又多,376
30915,第12集,1252731839,好家伙说段单口,470
30916,第12集,1541750921,不愧是德云社的,64
30917,第12集,1470130518,单口相声的感觉,22
30918,第12集,668217626380414,林林太可爱了吧,575
30919,第12集,2564305209,坏人死于话多,8
30920,第12集,1106092887,快收了你的神通,10
30921,第12集,2461133177,哈哈哈哈,0
30922,第12集,990313027995680,小林子太可爱了,11
30923,第12集,1264031903,大林太可爱了,11
30924,第12集,1159563489,问点重要的,7
30925,第12集,1625497298,剧比小说好太多了啊,2
30926,第12集,1370705666,句句戳心窝,0
30927,第12集,1471018754,这话也太密了吧,3
30928,第12集,1792034248,单口相声上线,1573
30929,第12集,2394440349,好八卦,3
30930,第12集,1628141307,KIKO出场,232
30931,第12集,1042458460824383,好奇宝宝宁毅‘,3
30932,第12集,1330971161,这是访谈节目啊,0
30933,第12集,706034679156774,我媳妇都看这是我媳妇,3
30934,第12集,1414669895,这个个爷带回家暖床把,8
30935,第12集,477614191937582,笑裂了哈哈哈哈哈哈哈哈哈哈,1
30936,第12集,2420794494,单口相声可还行,409
30937,第12集,1764891482,为啥那么好看,7
30938,第12集,1360351660,侯震出现,0
30939,第12集,1218063143,话太密,2
30940,第12集,2228485454,这个女侠口红好看,18
30941,第12集,1507597819,好家伙！这是被宁毅传染了一下说这么多,125
30942,第12集,578234672495842,我的小风风怎么没来找皮蛋,3
30943,第12集,1636035586,话开始多了,9
30944,第12集,1210906373530391,憋死了一口气说这么多话,214
30945,第12集,2207136613,所以脸皮厚还是有用的,4
30946,第12集,2247721766,好家伙这是要做专访啊,13
30947,第12集,1304685810025239,你话怎么这么多啊,5
30948,第12集,1449304539,老婆你好美,3
30949,第12集,2385407484,你啥时候拜我为师,3
30950,第12集,1276587802,纵死侠骨香，不惭世上英,12
30951,第12集,1358825781,男人都有个武侠梦,520
30952,第12集,1422315888,脸上的痘痘好多啊,6
30953,第12集,1409100516,第一次见大侠太兴奋了,249
30954,第12集,1432123260,我这辈子说的话都没遇见你以后说的多,252
30955,第12集,1100742341442799,脸上的痘有点多啊,14
30956,第12集,1352119594,哈哈哈！这关注点没谁了！！,394
30957,第12集,2117107965,能有你多？,376
30958,第12集,1502806678,知道什么是灌口吗？,175
30959,第12集,195925778,最神奇的是我能说话,67
30960,第12集,1731848937,脸上起疙瘩了,0
30961,第12集,1752098685,好家伙！比我说相声的都能说,6
30962,第12集,1524171657970434,这个粉太厚了吧,1
30963,第12集,330109311516969,其实我也挺惊讶的,60
30964,第12集,2155273353,女侠好酷呀！,0
30965,第12集,1499851352,高手死于话多,759
30966,第12集,1443420912,你好意思说人家？,11
30967,第12集,1660238596,我也很惊讶突然说这么多,8
30968,第12集,1501561315,高手没有话这么多的哈哈,701
30969,第12集,1417236104,这令我猝不及防。,10
30970,第12集,1573726640,尚语贤太好看了吧,135
30971,第12集,1232132772989174,高手话不多,2005
30972,第12集,1645763576,跟你比，我话还多？,134
30973,第12集,1803681605,话太多了，成不了高手,143
30974,第12集,2497994199,高手没你话多,791
30975,第12集,1752965220,哈哈哈哈死于话多,458
30976,第12集,1445311867,话多的结局一般不太好,106
30977,第12集,2352388124,高手不说相声,3248
30978,第12集,1263640817,反派死于话多。,177
30979,第12集,1822323445,说相声的甭想练功夫了,380
30980,第12集,740612991091493,一般都 死于话多,112
30981,第12集,1591467915,好家伙,5
30982,第12集,1449304539,美女高手人狠话不多,7
30983,第12集,2325044705,高手都是死于话多,147
30984,第12集,1180255102,高手没你话这么多,17
30985,第12集,1282815433907432,因为高手都死于话多。,3
30986,第12集,1517687339,你没戏 话太密,248
30987,第12集,1329303314,大林子话多是祖传的,10
30988,第12集,1462671134,死于话多,0
30989,第12集,2275968631,你话太密了,0
30990,第12集,2485497521,话多的高手～活不长,19
30991,第12集,1673640579,伤害不高侮辱性极强,14
30992,第12集,920876660827411,高手花朵了容易被杀,101
30993,第12集,2399557917,高手都是人狠话不多,1
30994,第12集,1583531404,高手死于话多,1
30995,第12集,1323268551,反派死于话多,5
30996,第12集,2132688880,这皇上就是个摆设,15
30997,第12集,1577061507,这鸡腿它不香吗？,0
30998,第12集,1407468746,宁毅就我一个老婆,26
30999,第12集,2383089122,一般都死于话多,0
31000,第12集,1767445802,高手都是高冷的,9
31001,第12集,2317718276,??人狠话且多,27
31002,第12集,2523512911,大林子，咱做相声高手就好,9
31003,第12集,1508928012,我五竹叔就人狠话不多,95
31004,第12集,1449336483357451,谢允话多,2
31005,第12集,1094485089,上课的感觉来了,5
31006,第12集,1392024577,嫪毐谋反成功啦！,14
31007,第12集,2501149577,这皇上有个卵用,17
31008,第12集,1782362839,像极了上课时的你,16
31009,第12集,1508900767533248,高手不会背贯口,5
31010,第12集,1475034319,话多的人没心眼,1
31011,第12集,2212997973,这个皇上也不是什么好官,1
31012,第12集,1384705481,皇帝有点帅,0
31013,第12集,1757021533,一句话把天给聊死了,15
31014,第12集,2394591508,这不是昏君，这是庸君,32
31015,第12集,1710941238,皇上不急太监急,63
31016,第12集,2463333821,西八话真多,4
31017,第12集,1648128387,昏君呀昏君,15
31018,第12集,1322199249,高手都不会带话多的,0
31019,第12集,1610108343,太师不是个好东西,14
31020,第12集,1637161864,奈何这是个昏君啊,20
31021,第12集,1696688998,我圆了一个皇帝梦,13
31022,第12集,1233621465,这公公好年轻啊,4
31023,第12集,1391549200,这皇帝不像好人啊,532
31024,第12集,1612393541,公公都这么帅了？皇上放心后宫嘛,133
31025,第12集,1685165172,长信侯嫪毐做皇帝了,152
31026,第12集,1677184341,这公公长得真男人,696
31027,第12集,1699041287,嫪毐谋反成功了,0
31028,第12集,1800557935,皇上的声音为什么这么像太监,137
31029,第12集,1373398609,这皇上感觉是个水货啊,14
31030,第12集,1457433973108573,这皇帝和肖顺尧有点像,1
31031,第12集,1007987720,就这皇上武朝能不亡,10
31032,第12集,1421630362,夭寿啊，太监长胡子啦,200
31033,第12集,1702496831,公公的声音不正啊,10
31034,第12集,1123343398863356,这公公怕不是个真男人,5
31035,第12集,1762889076,我回来了,34
31036,第12集,1631369424,有点像白敬亭,0
31037,第12集,1561257953,皇帝声音好像太监啊,1
31038,第12集,1084933562,我乃吉吉国王,19
31039,第12集,2202164131,嫪毐实现梦想了,1
31040,第12集,1484507073,好看好看,0
31041,第12集,1792204857,这皇帝是个摆设,7
31042,第12集,2001315870,这个皇帝不像是好人,8
31043,第12集,2491736142,这个皇帝很厉害的,1
31044,第12集,1703836515,你个昏君,2
31045,第12集,1422525146,原来是嫪毐啊，我说这么眼熟,38
31046,第12集,2063999612,话多？小贱贱表示不服,11
31047,第12集,1179520565,有点帅哦,7
31048,第12集,1404367704,这应该是宋徽宗,14
31049,第12集,1806023799,我真帅,2
31050,第12集,2101377353,缪毐  哈哈哈哈……,0
31051,第12集,1493778897,我赌十包辣条，这皇帝，不行,389
31052,第12集,1365058291,这脸是擦了几斤灰啊,10
31053,第12集,2441891630,鹅鹅鹅鹅鹅鹅,1
31054,第12集,2330788601,给您拜年了！！！,0
31055,第12集,1461210863,嫪毐篡位成功了,51
31056,第12集,1347135580,给您拜年啦,46
31057,第12集,4606362958,秦相太帅了,2091
31058,第12集,2315622080,这朝服也太简单了吧,8
31059,第12集,1760537790,嫪毐又觉得自己可以了,8
31060,第12集,1189174812,这个公公拿的有蕾丝,489
31061,第12集,1417298861,这皇帝啥也不是,76
31062,第12集,1521783555498624,我爸是李刚,74
31063,第12集,1617221535,上班迟到,413
31064,第12集,2419619397,一口气看二十集,3
31065,第12集,1346820252,昏君还能分的清好坏,10
31066,第12集,1203065610,我来啦,8
31067,第12集,1700499937,上学了就看不了了,13
31068,第12集,1083421208091868,朕仿佛看到了希望,1223
31069,第12集,1021534768,这皇帝不咋滴呀,2
31070,第12集,1655384866,当初断粮估计就是太师搞的鬼,307
31071,第12集,1152321073451787,爷终于换衣服了,56
31072,第12集,576234761224969,我说这皇帝长得看的眼熟,5
31073,第12集,1643917558,我怎么还没出场,1
31074,第12集,1449942820,多少级能弑君？,141
31075,第12集,1711611634,这个皇帝有点帅,13
31076,第12集,1647294723,这皇上也是扯淡呢,5
31077,第12集,1724343862,世杰看到哪了,0
31078,第12集,1237527285480271,上班迟到了老秦,3
31079,第12集,2418843830,周三不更新？,1
31080,第12集,502626504476731,突然觉得老秦好帅??,2
31081,第12集,2393029941,他长得很像一个人呀,0
31082,第12集,1487729182,嫪毐同学你可牛逼了,10
31083,第12集,1196288304,看来我被人忘了,4
31084,第12集,1238454012,朕用的不对吧,0
31085,第12集,1790509952,嫪毐都当皇帝啦,6
31086,第12集,1363745352,贵客光临,0
31087,第12集,1671308701,第二部不要改主角,7
31088,第12集,1515115887208640,进度君挺住啊,1
31089,第12集,1593389370,像我的私生子,0
31090,第12集,1302017454,周哲能活几集啊,0
31091,第12集,1510725088459584,哈哈哈哈,3
31092,第12集,2399586828,能当皇帝估计不简单,2
